,Swap 3M 5Y spread,dUSDHUF,dEURHUF,EMBI,HUN 5Y USD CDS,OIS 3M spread,EUR 3M REPO,Eurozone AAA,Volume AAA bond,HUF 3Y overquote,HUF 5Y overquote,HUF 3Y HUF 5Y overquote,Assets/lt f debt,ECB DEPOSIT ,TED spread,Swap tender,Deviza tender DUMMY,FX tender,Swap 3M spread EURHUF,Swap 3M spread HUFEUR,Swap 3M spread
2/20/2015,0.151853753,-0.002869015,-0.00173614,409.63,145.01,-0.0495,-0.076,-0.000273187,120,0,0,0,14.47765207,0,24.74,0,0,0,0,0,0
2/23/2015,0.170038028,0.00602658,0.001965216,418.29,145.01,-0.051,-0.077,0.000227661,25,0,0,0,14.47765207,0,24.64,0,0,0,0,0,0
2/24/2015,0.178937766,-0.00126183,-0.00085112,420.5,145.01,-0.053,-0.077,4.55E-05,35,0,0,0,14.47765207,0,24.59,0,0,0,0,0,0
2/25/2015,0.16988519,-0.003832349,-0.002065337,417.02,145.01,-0.0625,-0.077,0.002863964,269,0,0,0,14.47765207,0,24.57,0,0,0,0,0,0
2/26/2015,0.155479158,0.008241805,-0.006155689,410.63,145.01,-0.067,-0.078,0.002493597,0,0,0,0,14.47765207,0,24.64,0,0,0,0,0,0
2/27/2015,0.163491113,-0.000369795,-0.000561492,402.33,119.15,-0.0687,-0.079,-0.002312035,2167,0,0,0,14.47765207,0,25.18,0,0,0,0,0,0
3/2/2015,0.165926269,0.007920615,0.006946873,394.4,119.15,-0.067,-0.082,-0.002226413,54,0,0,0,14.47765207,0,25.09,0,0,0,0,0,0
3/3/2015,0.17127989,0.006255164,0.005562114,391.05,119.15,-0.066,-0.083,4.55E-05,25,0,0,0,14.47765207,0,25.51,0,0,0,0,0,0
3/4/2015,0.171188946,0.008388306,-0.000358967,394.71,119.15,-0.065,-0.083,-0.000682516,50,0,0,0,14.47765207,0,25.85,0,0,0,0,0,0
3/5/2015,0.165819633,0.002095149,-0.002320073,397.43,119.15,-0.066,-0.083,0.002636485,293,0.315151973,0.262068966,0.292841704,14.47765207,0,25.85,0,0,0,0,0,0
3/6/2015,0.168535352,0.016995346,0.000228979,391.91,119.15,-0.0715,-0.084,-0.001953969,1504,0,0,0,14.47765207,0,25.95,0,0,0,0,0,0
3/9/2015,0.171471017,-0.001278001,-0.000818023,401.04,119.15,-0.076,-0.085,0.005986141,0,0,0,0,14.47765207,0,26.15,0,0,0,0,0,0
3/10/2015,0.167837119,0.020358995,0.006070119,414.7,119.15,-0.077,-0.085,0.006624481,47,0,0,0,14.47765207,0,25.76,0,0,0,0,0,0
3/11/2015,0.164523937,0.000521966,-0.013561529,416.63,119.15,-0.079,-0.085,0.003273472,0,0,0,0,14.47765207,0,25.47,0,0,0,0,0,0
3/12/2015,0.179633355,-0.006071622,0.002174344,412.55,119.15,-0.083,-0.086,-0.002779523,0,0,0,0,14.47765207,0,25.03,0,0,0,0,0,0
3/13/2015,0.179005852,0.019067346,0.005840678,421.45,119.15,-0.083,-0.088,-0.000538866,0,0,0,0,14.47765207,0,25.04,0,0,0,0,0,0
3/16/2015,0.175368053,-0.014353403,-0.00742155,426.39,119.15,-0.083,-0.088,-0.000134762,292,0,0,0,14.47765207,0,23.98,0,0,0,0,0,0
3/17/2015,0.169716167,-0.000592386,0.002304604,432.45,119.15,-0.077,-0.089,-0.001078749,97,0,0,0,14.47765207,0,22.38,0,0,0,0,0,0
3/18/2015,0.152181279,-0.027564557,-0.002865096,441.58,119.15,-0.081,-0.09,0.004800476,0,0,0,0,14.47765207,0,24.5,0,0,0,0,0,0
3/19/2015,0.156725638,0.019936808,0.000955944,424.38,119.15,-0.091,-0.09,-0.000134279,0,0.44000192,0.485714286,0.464616286,14.47765207,0,25.95,0,0,0,0,0,0
3/20/2015,0.154898385,-0.015789056,-0.000725115,419.5,119.15,-0.089,-0.091,0.000492269,122,0,0,0,14.47765207,0,26.68,0,0,0,0,0,0
3/23/2015,0.146355957,-0.010582109,0.000791009,415.09,119.15,-0.0887,-0.092,-0.002239542,0,0,0,0,14.47765207,0,26.68,0,0,0,0,0,0
3/24/2015,0.158869064,-0.012555958,-0.014535333,415.42,119.15,-0.089,-0.092,-0.000538237,90,0,0,0,14.47765207,0,25.42,0,0,0,0,0,0
3/25/2015,0.14397037,-0.004355073,-0.000200588,409.26,119.15,-0.095,-0.09,0.000852075,11,0,0,0,14.47765207,0,24.33,0,0,0,0,0,0
3/26/2015,0.157902803,0.010253506,0.002404409,402.23,119.15,-0.095,-0.091,-0.000268998,1500,0,0,0,14.47765207,0,24.78,0,0,0,0,0,0
3/27/2015,0.163009949,0.001015965,0.001533129,409.35,119.15,-0.092,-0.091,0.000627549,0,0,0,0,14.47765207,0,23.99,0,0,0,0,0,0
3/30/2015,0.157177913,0.001739257,-0.003502981,407.06,119.15,-0.096,-0.092,0.000268829,27,0,0,0,14.47765207,0,25.9,0,0,0,0,0,0
3/31/2015,0.160759913,0.013520522,0.004202107,409.66,133,-0.095,-0.092,0.002013919,83,0,0,0,13.17391304,42357.4,25.05,0,0,0,0,0,0
4/1/2015,0.148586452,-0.008645018,-0.005707149,407.54,133,-0.094,-0.096,0.000134117,0,0,0,0,13.17391304,0,25.56,0,0,0,0,0,0
4/2/2015,0.1468348,-0.006868655,0.003841726,400.86,133,-0.095,-0.096,-0.001744928,388,1.035,0.844448543,0.944738889,13.17391304,0,26.37,0,0,0,0,0,0
4/7/2015,0.149631375,0.007385746,-0.005281997,396.73,133,-0.098,-0.096,-0.000671938,25,0,0,0,13.17391304,0,25.86,0,0,0,0,0,0
4/8/2015,0.161474499,-0.002686027,-0.005883062,390.03,133,-0.1,-0.096,0.001522411,152,0,0,0,13.17391304,0,25.09,0,0,0,0,0,0
4/9/2015,0.164576325,0.017581604,0.006352215,382.41,133,-0.1035,-0.096,0.00026842,0,0,0,0,13.17391304,0,25.56,0,0,0,0,0,0
4/10/2015,0.162713059,0,-0.005206508,381.56,133,-0.102,-0.094,0.000313066,46,0,0,0,13.17391304,0,26.18,0,0,0,0,0,0
4/13/2015,0.164055983,0.002817355,-0.000640086,382.23,133,-0.103,-0.094,0.000670526,98,0,0,0,13.17391304,0,26.52,0,1,1,0,0,0
4/14/2015,0.142860566,-0.008332339,-0.000134807,385.34,133,-0.108,-0.094,0.002142667,0,0,0,0,13.17391304,0,26.04,0,0,0,0,0,0
4/15/2015,0.163090569,0.008901977,0.01182732,386.4,133,-0.1168,-0.094,0.002493989,0,0,0,0,13.17391304,0,26.43,0,0,0,0,0,0
4/16/2015,0.143116109,-0.001602935,0.005381358,388.59,133,-0.116,-0.094,0.001466765,26,0.724105977,0.932356351,0.813732676,13.17391304,0,25.99,0,0,0,0,0,0
4/17/2015,0.151896001,-0.00679642,-0.002321726,395.84,133,-0.117,-0.093,0.000710385,59,0,0,0,13.17391304,0,26.06,0,0,0,0,0,0
4/20/2015,0.144461092,-0.003415611,-0.010045305,392.89,133,-0.118,-0.095,0.000488097,0,0,0,0,13.17391304,0,26.59,0,1,1,0,0,0
4/21/2015,0.165975167,0.00255382,0.0023786,389.19,133,-0.117,-0.096,-0.002131629,56,0,0,0,13.17391304,0,25.7,0,0,0,0,0,0
4/22/2015,0.154117278,0.006659531,0.005672354,379.32,133,-0.11,-0.096,-0.004053729,10221,0,0,0,13.17391304,0,25.72,0,0,0,0,0,0
4/23/2015,0.146234417,-0.01079928,-0.001598349,380.81,133,-0.105,-0.096,-0.000848461,299,0,0,0,13.17391304,0,25.67,0,0,0,0,0,0
4/24/2015,0.139163657,0.006077734,0.010838508,377.74,133,-0.104,-0.097,-0.000402154,85,0,0,0,13.17391304,0,26.38,0,0,0,0,0,0
4/27/2015,0.14679409,-0.01193861,-0.010505308,378.1,133,-0.1065,-0.099,-4.47E-05,28,0,0,0,13.17391304,0,26.89,0,0,0,0,0,0
4/28/2015,0.137904541,-0.005749443,0.002495468,375.54,133,-0.1133,-0.1,-0.000402334,12300,0,0,0,13.17391304,0,26.81,0,0,0,0,0,0
4/29/2015,0.129337354,-0.008870701,0.004376955,374.99,133,-0.104,-0.102,-0.008486614,6,0,0,0,13.17391304,0,28.33,0,0,0,0,0,0
4/30/2015,0.124432237,-0.004169209,0.004456703,376.04,135.475,-0.106,-0.104,-0.005289941,45,0.900002533,1.368423546,1.161767249,13.2057306,68596.1,27.88,0,0,0,0,0,0
5/4/2015,0.125911439,0.003201534,-0.000691962,369.07,135.475,-0.107,-0.113,-0.006001928,31,0,0,0,13.2057306,0,27.53,0,0,0,0,0,0
5/5/2015,0.12277999,-0.002869865,0.000691962,366.6,135.475,-0.108,-0.114,-0.003929817,3866,0,0,0,13.2057306,0,27.08,0,0,0,0,0,0
5/6/2015,0.113295541,-0.007656354,0.00659895,363.09,135.475,-0.107,-0.116,-0.005969893,189,0,0,0,13.2057306,0,27.09,0,0,0,0,0,0
5/7/2015,0.115387581,-0.000445649,-0.007554643,370.6,135.475,-0.108,-0.119,-9.21E-05,1470,0,0,0,13.2057306,0,27.38,0,0,0,0,0,0
5/8/2015,0.123540148,0.002707968,-0.002905635,365.79,135.475,-0.109,-0.119,0.00271408,0,0,0,0,13.2057306,0,27.48,0,0,0,0,0,0
5/11/2015,0.125558093,0.012553313,0.008298256,358.57,135.475,-0.109,-0.123,-0.004189211,1343,0,0,0,13.2057306,0,27.15,0,0,0,0,0,0
5/12/2015,0.121884582,0.00087761,0.005852846,366.62,135.475,-0.1078,-0.124,-0.004484831,3720,0,0,0,13.2057306,0,26.49,0,0,0,0,0,0
5/13/2015,0.114013351,-0.009253545,0.003514828,361.28,135.475,-0.111,-0.125,-0.003667514,1373,0,0,0,13.2057306,0,25.87,0,0,0,0,0,0
5/14/2015,0.099232837,-0.009116577,-0.004297581,367.78,135.475,-0.1113,-0.128,-0.000558269,0,2.120199325,2.138729457,2.129464395,13.2057306,0,26.59,0,0,0,0,0,0
5/15/2015,0.093234365,-0.004253103,-0.000685412,371.32,135.475,-0.1128,-0.128,0.00570754,546,0,0,0,13.2057306,0,26.64,0,0,0,0,0,0
5/18/2015,0.096986827,0.020354489,0.00848551,363.18,135.475,-0.1163,-0.132,-0.00106479,1003,0,0,0,13.2057306,0,27.09,0,0,0,0,0,0
5/19/2015,0.097276553,0.005006314,-0.009792358,367,135.475,-0.118,-0.133,0.004067865,2548,0,0,0,13.2057306,0,27.09,0,0,0,0,0,0
5/20/2015,0.101199491,0.008674089,0.003622306,368.27,135.475,-0.118,-0.134,-0.001431111,974,0,0,0,13.2057306,0,26.83,0,0,0,0,0,0
5/21/2015,0.109081995,0.000939103,0.002667536,367.82,135.475,-0.119,-0.137,-0.000878146,2896,0,0,0,13.2057306,0,27.19,0,0,0,0,0,0
5/22/2015,0.105769486,0.006262167,-0.002765264,364.62,135.475,-0.1235,-0.138,0.001155295,3796,0,0,0,13.2057306,0,27.44,0,0,0,0,0,0
5/25/2015,0.107276398,0.006544035,0.003219986,369.48,135.475,-0.122,-0.141,0,3796,0,0,0,13.2057306,0,27.44,0,0,0,0,0,0
5/26/2015,0.109555629,0.013594092,0.004180242,374.34,135.475,-0.1258,-0.143,0.004010054,3498,0,0,0,13.2057306,0,27.58,0,0,0,0,0,0
5/27/2015,0.088070181,-0.003310678,-0.000420474,377.69,135.475,-0.124,-0.144,-4.60E-05,546,0,0,0,13.2057306,0,27.84,0,0,0,0,0,0
5/28/2015,0.083562622,-0.003357072,0.000549815,381.12,135.475,-0.12,-0.15,0.001241294,841,1.406001925,3.502232227,2.398952377,13.2057306,0,28.28,0,0,0,0,0,0
5/29/2015,0.079057763,-0.003723607,-0.000549815,380.31,139.5,-0.125,-0.15,0.003027803,161,0,0,0,13.2057306,0,28.38,0,0,0,0,0,0
6/1/2015,0.084815162,0.003334164,-0.001683666,377.21,139.5,-0.1255,-0.149,-0.001925723,1828,0,0,0,13.2057306,0,28.25,0,0,0,0,0,0
6/2/2015,0.111503035,-0.009106494,0.01124603,374.06,139.5,-0.125,-0.149,-0.010148157,232,0,0,0,13.2057306,0,27.36,0,0,0,0,0,0
6/3/2015,0.093817583,-0.008361043,0.002656044,369.23,139.5,-0.125,-0.151,-0.010720714,226,0,0,0,13.2057306,0,26.9,0,0,0,0,0,0
6/4/2015,0.097283508,-0.001478517,-0.004869463,379.44,139.5,-0.126,-0.152,0.001966293,116,0,0,0,13.2057306,0,26.87,0,0,0,0,0,0
6/5/2015,0.101113335,0.012587353,0.001508223,376.42,139.5,-0.125,-0.153,-0.002153761,6711,0,0,0,13.2057306,0,26.59,0,0,0,0,0,0
6/8/2015,0.139098357,-0.009560542,0.006297069,385.37,139.5,-0.125,-0.157,-0.003427475,109,0,0,0,13.2057306,0,27.2,0,0,0,0,0,0
6/9/2015,0.13673527,-0.00219713,-0.002999747,384.98,139.5,-0.125,-0.157,-0.004336357,42,0,0,0,13.2057306,0,27.53,0,0,0,0,0,0
6/10/2015,0.144828012,-0.00549591,-0.001727337,384.2,139.5,-0.1265,-0.158,-0.002554038,844,0,0,0,13.2057306,0,27.26,0,0,0,0,0,0
6/11/2015,0.160340433,0.001738816,-0.004331442,390.41,139.5,-0.126,-0.16,0.005760983,2318,3.851923077,2.471117282,3.211343679,13.2057306,0,27.57,0,0,0,0,0,0
6/12/2015,0.152727278,0.002891324,0.004011237,386.27,139.5,-0.1265,-0.161,0.002539385,113,0,0,0,13.2057306,0,28.1,0,0,0,0,0,0
6/15/2015,0.16383995,-0.00086652,0.000448258,393.37,139.5,-0.1285,-0.165,0.000938879,8771,0,0,0,13.2057306,0,27.82,0,1,1,0,0,0
6/16/2015,0.152594819,0.000577763,-0.00259628,400.88,139.5,-0.127,-0.165,0.000844238,3109,0,0,0,13.2057306,0,28.12,0,0,0,0,0,0
6/17/2015,0.151010372,-0.008956637,-0.00089905,400.69,139.5,-0.127,-0.166,-0.000234439,29,0,0,0,13.2057306,0,28.57,0,0,0,0,0,0
6/18/2015,0.164429745,0.002255777,0.004007379,388.02,139.5,-0.127,-0.167,0.001171646,113,0,0,0,13.2057306,0,28.08,0,0,0,0,0,0
6/19/2015,0.156047791,0.002540744,0.001726233,391.99,139.5,-0.126,-0.167,0.002339182,510,0,0,0,13.2057306,0,28.13,0,0,0,0,0,0
6/22/2015,0.158080376,-0.006728889,-0.007469779,381.23,139.5,-0.125,-0.17,-0.007693067,534,0,0,0,13.2057306,0,28.23,0,0,0,0,0,0
6/23/2015,0.151827926,0.012368001,-0.003029426,375.01,139.5,-0.125,-0.17,0.000423719,167,0,0,0,13.2057306,0,27.57,0,0,0,0,0,0
6/24/2015,0.122707134,0.000396432,0.003608484,378.36,139.5,-0.125,-0.171,0.001223069,6599,0,0,0,13.2057306,0,28.08,0,0,0,0,0,0
6/25/2015,0.128292268,0.004673242,0.00471646,379.26,139.5,-0.123,-0.172,-0.001788067,295,2.263554895,1.770003693,2.052032931,13.2057306,0,28.2,0,0,0,0,0,0
6/26/2015,0.124919317,0.002614661,-0.000736483,375.91,139.5,-0.12,-0.172,-0.003680291,2,0,0,0,13.2057306,0,28.18,0,0,0,0,0,0
6/29/2015,0.091402394,0.005173317,0.011402487,395.02,139.5,-0.119,-0.174,0.006830789,175,0,0,0,13.2057306,0,28.37,0,1,1,0,0,0
6/30/2015,0.076555986,0.005712983,-0.002727303,391.76,156.5,-0.1205,-0.174,0.001594971,36,0,0,0,13.23061136,99725.4,27.81,0,0,0,0,0,0
7/1/2015,0.078895509,0.004941419,-0.003021391,382.85,156.5,-0.1223,-0.175,-0.003851036,1,0,0,0,13.23061136,0,26.83,0,0,0,0,0,0
7/2/2015,0.086826597,0.000246431,0.003084901,383.59,156.5,-0.1245,-0.175,-0.001883949,876,0,0,0,13.23061136,0,28.35,0,0,0,0,0,0
7/3/2015,0.085827487,-0.003208352,-0.001112011,390.06,156.5,-0.123,-0.178,0.003858284,717,0,0,0,13.23061136,0,28.43,0,0,0,0,0,0
7/6/2015,0.086680563,0.010223709,0.005516118,396.53,156.5,-0.125,-0.179,0.00178295,7,0,0,0,13.23061136,0,27.41,0,1,1,0,0,0
7/7/2015,0.091927354,0.005855103,0.001800408,401.57,156.5,-0.127,-0.179,0.008774443,82,0,0,0,13.23061136,0,27.31,0,0,0,0,0,0
7/8/2015,0.082252182,-0.002435462,0.003370984,406.66,156.5,-0.126,-0.18,-0.000790275,154,0,0,0,13.23061136,0,27.33,0,0,0,0,0,0
7/9/2015,0.077406902,-0.004258891,-0.007798849,395.16,156.5,-0.1265,-0.18,-0.003214014,3,0.772001418,2.311112583,1.501054211,13.23061136,0,27.58,0,0,0,0,0,0
7/10/2015,0.077024143,-0.022822751,-0.011508854,383.89,156.5,-0.1255,-0.181,-0.00970449,1,0,0,0,13.23061136,0,28.07,0,0,0,0,0,0
7/13/2015,0.078873884,0.010750878,-0.003822991,383.79,156.5,-0.1265,-0.182,0.001506379,538,0,0,0,13.23061136,0,29.9,0,0,0,0,0,0
7/14/2015,0.079124131,-0.00074385,-6.44E-05,387.45,156.5,-0.125,-0.183,0.00089334,250,0,0,0,13.23061136,0,28.34,0,0,0,0,0,0
7/15/2015,0.069722999,0.00191164,-0.003514829,393.94,156.5,-0.1255,-0.183,0.005062827,143,0,0,0,13.23061136,0,27.84,0,0,0,0,0,0
7/16/2015,0.069524746,0.006310726,-0.000355395,391.31,156.5,-0.125,-0.184,-0.000888827,65,0,0,0,13.23061136,0,27.18,0,0,0,0,0,0
7/17/2015,0.071092978,0.002597313,-0.001649392,392.01,156.5,-0.126,-0.184,0.003317373,57,0,0,0,13.23061136,0,27.66,0,0,0,0,0,0
7/20/2015,0.073831852,0.003988111,0.00352187,389.83,156.5,-0.125,-0.186,0.001770984,66,0,0,0,13.23061136,0,27.47,0,0,0,0,0,0
7/21/2015,0.060961404,-0.0167941,-0.006504141,392.37,156.5,-0.1238,-0.186,-0.001537781,214,0,0,0,13.23061136,0,26.87,0,0,0,0,0,0
7/22/2015,0.052841426,0.000284,-0.000454605,394.86,156.5,-0.1235,-0.187,0.002375575,93,0,0,0,13.23061136,0,26.2,0,0,0,0,0,0
7/23/2015,0.077229153,0.003896845,0.009053054,402.96,156.5,-0.123,-0.187,-4.65E-05,124,1.188005251,2.902222222,2.000003789,13.23061136,0,26.46,0,0,0,0,0,0
7/24/2015,0.068187518,0.002718784,0.002667911,407.32,156.5,-0.1235,-0.187,0.003344329,340,0,0,0,13.23061136,0,26.31,0,0,0,0,0,0
7/27/2015,0.079737412,-0.013918702,-0.004471977,418.51,156.5,-0.1213,-0.188,0.000509956,1080,0,0,0,13.23061136,0,26.36,0,1,1,0,0,0
7/28/2015,0.087998743,0.00014301,-0.002453593,416.02,156.5,-0.1223,-0.189,9.27E-05,1717,0,0,0,13.23061136,0,25.1,0,0,0,0,0,0
7/29/2015,0.103781699,0.006627496,-0.000193961,407.49,156.5,-0.12,-0.189,-0.001484093,1,0,0,0,13.23061136,0,25.1,0,0,0,0,0,0
7/30/2015,0.094857691,0.003155751,-0.001650192,405.43,156.5,-0.122,-0.189,0.003891055,33,0,0,0,13.23061136,0,23.4,0,0,0,0,0,0
7/31/2015,0.089750136,-0.01010505,-0.005292478,406.68,150.16,-0.122,-0.189,0.000785637,18,0,0,0,12.9303283,103091,24.76,0,0,0,0,0,0
8/3/2015,0.086756177,0.004175371,0.001008704,413.91,150.16,-0.1235,-0.192,0.000692697,0,0,0,0,12.9303283,0,23.76,0,0,0,0,0,0
8/4/2015,0.10049996,0.014039165,0.00774281,409.01,150.16,-0.1245,-0.192,-0.000692697,53,0,0,0,12.9303283,0,22.48,0,0,0,0,0,0
8/5/2015,0.103089133,-0.003271138,-0.00100092,405.96,150.16,-0.1245,-0.192,-0.008023976,240,0,0,0,12.9303283,0,23.97,0,0,0,0,0,0
8/6/2015,0.118780357,0.003341367,0.004930325,414.27,150.16,-0.1233,-0.193,0.003022344,25,0.580188679,2.511112672,1.466837238,12.9303283,0,27.58,0,0,0,0,0,0
8/7/2015,0.116820945,-0.004751606,-0.00083612,419.9,150.16,-0.124,-0.193,0.003105808,87,0,0,0,12.9303283,0,25.06,0,0,0,0,0,0
8/10/2015,0.130912871,-0.003003377,0.001800007,415.18,150.16,-0.124,-0.194,-0.001760319,244,0,0,0,12.9303283,0,24.81,0,0,0,0,0,0
8/11/2015,0.139429987,-0.000849648,0.001123361,425.1,150.16,-0.1258,-0.195,0.005179442,28,0,0,0,12.9303283,0,21.3,0,0,0,0,0,0
8/12/2015,0.124776611,-0.012581024,-0.001862258,425,150.16,-0.125,-0.195,0.001705187,128,0,0,0,12.9303283,0,21.3,0,0,0,0,0,0
8/13/2015,0.151531359,-0.003377047,-0.004380321,421.96,150.16,-0.127,-0.195,-0.002304998,48,0,0,0,12.9303283,0,23.43,0,0,0,0,0,0
8/14/2015,0.163223139,0.006420971,0.002900888,423.04,150.16,-0.129,-0.195,-0.001293124,247,0,0,0,12.9303283,0,24.34,0,0,0,0,0,0
8/17/2015,0.16494703,-0.001681966,-0.004613135,427.53,150.16,-0.131,-0.196,0.00166228,55,0,0,0,12.9303283,0,27.21,0,0,0,0,0,0
8/18/2015,0.172448064,0.004502741,-0.000323394,426.61,150.16,-0.132,-0.196,-0.00110788,231,0,0,0,12.9303283,0,26.68,0,0,0,0,0,0
8/19/2015,0.183172715,-0.004860972,0.003906066,438.18,150.16,-0.132,-0.197,0.000554093,0,0.602668323,0.729442367,0.666055332,12.9303283,0,29.27,0,0,0,0,0,0
8/20/2015,0.193044468,-0.005136782,0.005750558,446.08,150.16,-0.13,-0.197,0.003134076,8875,0,0,0,12.9303283,0,31.38,0,0,0,0,0,0
8/21/2015,0.206152305,-0.004728995,0.007976559,454.27,150.16,-0.13,-0.197,0.001333609,1101,0,0,0,12.9303283,0,30.88,0,0,0,0,0,0
8/24/2015,0.227164615,-0.0258041,-0.00570474,473.79,150.16,-0.1295,-0.197,-0.000689576,66,0,0,0,12.9303283,0,31.63,0,1,1,0,0,0
8/25/2015,0.232378367,0.013681416,0.005037152,457.68,150.16,-0.131,-0.197,-0.01044758,27958,0,0,0,12.9303283,0,27.62,0,0,0,0,0,0
8/26/2015,0.220726123,0.023134347,0.005359902,456.1,150.16,-0.132,-0.198,0.001671542,607,0,0,0,12.9303283,0,27.44,0,0,0,0,0,0
8/27/2015,0.211007044,0.002145003,-0.003993413,438.2,150.16,-0.1315,-0.198,-0.002601386,361,0,0,0,12.9303283,0,27.36,0,0,0,0,0,0
8/28/2015,0.19132597,0.003564812,-0.001779982,432.66,150.16,-0.131,-0.198,9.30E-05,88,0,0,0,12.9303283,0,27.82,0,0,0,0,0,0
8/31/2015,0.185511321,-0.005280446,-0.0030907,429.94,164.905,-0.132,-0.201,-0.003447637,118,0,0,0,13.25782011,0,32.9,0,1,1,0,0,0
9/1/2015,0.186111527,-0.005524281,0.003694978,439.78,164.905,-0.133,-0.201,-0.000513503,196,0,0,0,13.25782011,0,29.84,0,0,0,0,0,0
9/2/2015,0.185641825,0.004629555,-0.00308883,440.18,164.905,-0.133,-0.201,0.001259946,217,0,0,0,13.25782011,0,32.23,0,0,0,0,0,0
9/3/2015,0.193236419,0,-0.002234995,437.87,164.905,-0.1338,-0.201,0.003305634,6851,2.543339239,1.405002405,1.974170632,13.25782011,0,32.23,0,0,0,0,0,0
9/4/2015,0.202800558,0.007917302,0.002936391,441.4,164.905,-0.134,-0.202,0.004220883,52,0,0,0,13.25782011,0,30.66,0,0,0,0,0,0
9/7/2015,0.209798727,-0.000177629,0.00197402,438.31,164.905,-0.1335,-0.202,-0.001389532,86,0,0,0,13.25782011,0,30.76,0,1,1,0,0,0
9/8/2015,0.238247283,-0.005415047,-0.002420306,435.22,164.905,-0.135,-0.202,-0.000602731,37,0,0,0,13.25782011,0,30.66,0,0,0,0,0,0
9/9/2015,0.233056858,0.004241901,0.004453925,431.44,164.905,-0.135,-0.203,-0.000788735,214,0,0,0,13.25782011,0,30.77,0,0,0,0,0,0
9/10/2015,0.23498825,-0.005850682,0.000824978,431.85,164.905,-0.136,-0.203,0.000371247,16,0,0,0,13.25782011,0,32.08,0,0,0,0,0,0
9/11/2015,0.224244542,-0.011081243,-0.006491256,435.18,164.905,-0.1355,-0.203,0.001622587,325,0,0,0,13.25782011,0,31.19,0,0,0,0,0,0
9/14/2015,0.191188622,0,0.000287269,436.64,164.905,-0.1355,-0.204,0.000324202,85,0,0,0,13.25782011,0,31.19,0,0,0,0,0,0
9/15/2015,0.189528143,0.002204435,-0.003676886,424.22,164.905,-0.137,-0.204,-0.005060246,46,0,0,0,13.25782011,0,27.84,0,0,0,0,0,0
9/16/2015,0.194668111,-0.002964465,-0.001314166,419.53,164.905,-0.1385,-0.204,-0.001910042,39,0,0,0,13.25782011,0,28.88,0,0,0,0,0,0
9/17/2015,0.208972654,-0.018563714,-0.005725513,424.41,164.905,-0.138,-0.204,-0.000233182,40085,1.532501266,1.326668993,1.409001927,13.25782011,0,35.02,0,0,0,0,0,0
9/18/2015,0.200289248,0.014573141,0.001901417,425.94,164.905,-0.139,-0.204,0.008036649,235,0,0,0,13.25782011,0,33.44,0,0,0,0,0,0
9/21/2015,0.196533185,0.008470026,-0.000515281,424.43,164.905,-0.1405,-0.205,-0.001296356,24,0,0,0,13.25782011,0,34.12,0,1,1,0,0,0
9/22/2015,0.205301445,0.009256336,0.003216161,442.15,164.905,-0.1463,-0.205,0.005175373,239,0,0,0,13.25782011,0,33.16,0,0,0,0,0,0
9/23/2015,0.20293333,-0.002681973,0.003109824,445.09,164.905,-0.1475,-0.205,-0.000184374,507,0,0,0,13.25782011,0,32.04,0,0,0,0,0,0
9/24/2015,0.197183112,0.001645796,0.005331473,459.65,164.905,-0.147,-0.206,0.000460872,180,0,0,0,13.25782011,0,32.64,0,0,0,0,0,0
9/25/2015,0.18151835,0.005667959,0.002988493,455.1,164.905,-0.1473,-0.206,-0.003692937,94,0,0,0,13.25782011,0,34.64,0,0,0,0,0,0
9/28/2015,0.185911378,-0.00341832,0.000666423,475.28,164.905,-0.1475,-0.206,0.003278162,115,0,0,0,13.25782011,0,33.17,0,1,1,0,0,0
9/29/2015,0.236218314,-0.005149489,-0.004578704,483.12,164.905,-0.146,-0.207,0.000276536,7,0,0,0,13.25782011,0,33.57,0,0,0,0,0,0
9/30/2015,0.188197359,0.00550611,-0.001020343,473.94,170.5,-0.144,-0.207,-0.000507041,60,0,0,0,12.94076881,148043,34.53,0,0,0,0,0,0
10/1/2015,0.178874193,-0.003500379,-0.00185203,469.06,170.5,-0.146,-0.208,0.003268202,2854,1.185002185,1.860003813,1.522502943,12.94076881,0,34.94,0,0,0,0,0,0
10/2/2015,0.168173573,-0.00523768,-0.003137107,469.6,170.5,-0.146,-0.208,0.001974153,122,0,0,0,12.94076881,0,33.22,0,0,0,0,0,0
10/5/2015,0.177845342,0.004378574,0.00169782,451.91,170.5,-0.145,-0.209,-0.00381408,9199,0,0,0,12.94076881,0,33.34,0,0,0,0,0,0
10/6/2015,0.191882557,-0.01141717,-0.003751868,448.09,170.5,-0.1463,-0.21,-0.00230468,66,0,0,0,12.94076881,0,32.31,0,0,0,0,0,0
10/7/2015,0.175727566,0.006822762,0.003719861,440.89,170.5,-0.146,-0.21,0.000691962,363,0,0,0,12.94076881,0,32.37,0,0,0,0,0,0
10/8/2015,0.176199448,-0.005953795,-0.0027565,437.61,170.5,-0.146,-0.21,0.000368851,147,0,0,0,12.94076881,0,31.96,0,0,0,0,0,0
10/9/2015,0.17635657,-0.007446862,-0.000353124,431.91,170.5,-0.1463,-0.21,-0.002076556,54,0,0,0,12.94076881,0,32.06,0,0,0,0,0,0
10/12/2015,0.172553662,-0.004641397,-0.004440733,436.24,170.5,-0.147,-0.211,0.002905973,0,0,0,0,12.94076881,0,32.08,0,0,0,0,0,0
